FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE
31938;RIBF;0,202;S;R
31938;THIA;0,0351;S;R
31938;VITB12;0,37;S;R
31938;VITC;1,11;S;R
31938;VITA;1,789;S;R
31938;CAROTENS;4,0;S;R
31938;VITD;0,000;S;R
31938;VITE;0,498;S;R
31938;VITK;4,095;S;R
31938;CA;130,01;S;R
31938;FE;0,211;S;R
31938;ID;18,68;S;R
31938;K;210,41;S;R
31938;MG;19,230;S;R
31938;NA;48,62;S;R
31938;NACL;123,87;S;R
31938;P;103,9;S;R
31938;SE;2,713;S;R
31938;ZN;0,542;S;R
31938;FAFRE;3,086;S;R
31938;FAPU;0,879;S;R
31938;FAMCIS;1,6969;S;R
31938;FASAT;0,5077;S;R
31938;FATRN;0,0019;S;R
31938;FAPUN3;0,2843;S;R
31938;FAPUN6;0,593;S;R
31938;F18D2CN6;592,510;S;R
31938;F18D3N3;284,345;S;R
31938;F20D5N3;0;S;R
31938;F22D6N3;0;S;R
31938;TRP;51,8;S;R
31938;CHOLE;1,35;S;R
31938;STERT;20,33;S;R
31940;ENERC;487,23;S;R
31940;CHOAVL;18,552;S;R
31940;FAT;2,689;S;R
31940;PROT;3,85;S;R
31940;ALC;0;S;R
31940;FIBC;0,608;S;R
31940;OA;0,159;S;R
31940;SUGOH;0;S;R
31940;STARCH;3,66;S;R
31940;SUGAR;14,892;S;R
31940;FRUS;0;S;R
31940;GALS;0;S;R
31940;GLUS;0;S;R
31940;LACS;3,903;S;R
31940;MALS;0;S;R
31940;SUCS;10,989;S;R
31940;PSACNCS;0,15;S;R
31940;FIBINS;0,46;S;R
31940;FOL;4,14;S;R
31940;NIAEQ;0,805;S;R
31940;NIA;0,120;S;R
31940;VITPYRID;0,04;S;R
31940;RIBF;0,152;S;R
31940;THIA;0,0273;S;R
31940;VITB12;0,32;S;R
31940;VITC;0,98;S;R
31940;VITA;0,629;S;R
31940;CAROTENS;3,4;S;R
31940;VITD;0;S;R
31940;VITE;0,410;S;R
31940;VITK;3,444;S;R
31940;CA;98,12;S;R
31940;FE;0,270;S;R
31940;ID;15,22;S;R
31940;K;197,74;S;R
31940;MG;20,129;S;R
31940;NA;36,26;S;R
31940;NACL;92,38;S;R
31940;P;85,5;S;R
31940;SE;2,277;S;R
31940;ZN;0,482;S;R
31940;FAFRE;2,487;S;R
31940;FAPU;0,725;S;R
31940;FAMCIS;1,3829;S;R
31940;FASAT;0,3786;S;R
31940;FATRN;0,0007;S;R
31940;FAPUN3;0,2348;S;R
31940;FAPUN6;0,489;S;R
31940;F18D2CN6;488,600;S;R
31940;F18D3N3;234,857;S;R
31940;F20D5N3;0;S;R
31940;F22D6N3;0;S;R
31940;TRP;41,0;S;R
31940;CHOLE;0,91;S;R
31940;STERT;17,18;S;R
31941;ENERC;402,76;S;R
31941;CHOAVL;11,462;S;R
31941;FAT;3,111;S;R
31941;PROT;4,61;S;R
31941;ALC;0;S;R
31941;FIBC;1,486;S;R
31941;OA;0,192;S;R
31941;SUGOH;0;S;R
31941;STARCH;4,66;S;R
31941;SUGAR;6,804;S;R
31941;FRUS;0,002;S;R
31941;GALS;0;S;R
31941;GLUS;0,029;S;R
31941;LACS;4,609;S;R
31941;MALS;0,00;S;R
31941;SUCS;2,162;S;R
31941;PSACNCS;0,38;S;R
31941;FIBINS;1,11;S;R
31941;FOL;8,31;S;R
31941;NIAEQ;1,055;S;R
31941;NIA;0,199;S;R
31941;VITPYRID;0,06;S;R
31941;RIBF;0,175;S;R
31941;THIA;0,0332;S;R
31941;VITB12;0,49;S;R
31941;VITC;0,69;S;R
31941;VITA;26,768;S;R
31941;CAROTENS;56,6;S;R
31941;VITD;1,105;S;R
31941;VITE;0,159;S;R
31941;VITK;0,591;S;R
31941;CA;124,68;S;R
31941;FE;0,710;S;R
31941;ID;16,86;S;R
31941;K;321,56;S;R
31941;MG;36,660;S;R
31941;NA;49,54;S;R
31941;NACL;126,24;S;R
31941;P;133,9;S;R
31941;SE;4,897;S;R
31941;ZN;0,821;S;R
31941;FAFRE;2,666;S;R
31941;FAPU;0,146;S;R
31941;FAMCIS;0,8457;S;R
31941;FASAT;1,6491;S;R
31941;FATRN;0,0205;S;R
31941;FAPUN3;0,0181;S;R
31941;FAPUN6;0,120;S;R
31941;F18D2CN6;110,013;S;R
31941;F18D3N3;11,007;S;R
31941;F20D5N3;0;S;R
31941;F22D6N3;7,047;S;R
31941;TRP;67,1;S;R
31941;CHOLE;29,91;S;R
31941;STERT;5,08;S;R
31942;ENERC;398,51;S;R
31942;CHOAVL;10,956;S;R
31942;FAT;3,065;S;R
31942;PROT;5,45;S;R
31942;ALC;0;S;R
31942;FIBC;0,480;S;R
31942;OA;0,184;S;R
31942;SUGOH;0;S;R
31942;STARCH;0,17;S;R
31942;SUGAR;10,782;S;R
31942;FRUS;0;S;R
31942;GALS;0;S;R
31942;GLUS;0,043;S;R
31942;LACS;4,425;S;R
31942;MALS;0;S;R
31942;SUCS;6,314;S;R
31942;PSACNCS;0,12;S;R
31942;FIBINS;0,36;S;R
31942;FOL;11,60;S;R
31942;NIAEQ;1,107;S;R
31942;NIA;0,135;S;R
31942;VITPYRID;0,07;S;R
31942;RIBF;0,193;S;R
31942;THIA;0,0410;S;R
31942;VITB12;0,66;S;R
31942;VITC;0,66;S;R
31942;VITA;44,995;S;R
31942;CAROTENS;110,4;S;R
31942;VITD;1,240;S;R
31942;VITE;0,301;S;R
31942;VITK;0,494;S;R
31942;CA;120,55;S;R
31942;FE;0,470;S;R
31942;ID;19,21;S;R
31942;K;212,37;S;R
31942;MG;20,246;S;R
31942;NA;54,71;S;R
31942;NACL;139,40;S;R
31942;P;123,8;S;R
31942;SE;7,369;S;R
31942;ZN;0,690;S;R
31942;FAFRE;2,671;S;R
31942;FAPU;0,229;S;R
31942;FAMCIS;0,9374;S;R
31942;FASAT;1,4750;S;R
31942;FATRN;0,0208;S;R
31942;FAPUN3;0,0304;S;R
31942;FAPUN6;0,189;S;R
31942;F18D2CN6;166,612;S;R
31942;F18D3N3;14,928;S;R
31942;F20D5N3;0;S;R
31942;F22D6N3;15,465;S;R
31942;TRP;74,8;S;R
31942;CHOLE;58,05;S;R
31942;STERT;1,63;S;R
31943;ENERC;961,68;S;R
31943;CHOAVL;13,383;S;R
31943;FAT;13,217;S;R
31943;PROT;14,05;S;R
31943;ALC;0;S;R
31943;FIBC;0,793;S;R
31943;OA;0,001;S;R
31943;SUGOH;0;S;R
31943;STARCH;11,70;S;R
31943;SUGAR;1,682;S;R
31943;FRUS;0,009;S;R
31943;GALS;0;S;R
31943;GLUS;0,517;S;R
31943;LACS;0;S;R
31943;MALS;0,12;S;R
31943;SUCS;0,188;S;R
31943;PSACNCS;0,26;S;R
31943;FIBINS;0,52;S;R
31943;FOL;21,25;S;R
31943;NIAEQ;4,525;S;R
31943;NIA;2,694;S;R
31943;VITPYRID;0,19;S;R
31943;RIBF;0,139;S;R
31943;THIA;0,1436;S;R
31943;VITB12;0,42;S;R
31943;VITC;0;S;R
31943;VITA;11,339;S;R
31943;CAROTENS;8,1;S;R
31943;VITD;0,246;S;R
31943;VITE;0,428;S;R
31943;VITK;22,003;S;R
31943;CA;28,76;S;R
31943;FE;1,099;S;R
31943;ID;5,81;S;R
31943;K;328,86;S;R
31943;MG;33,632;S;R
31943;NA;543,55;S;R
31943;NACL;1384,96;S;R
31943;P;137,3;S;R
31943;SE;9,545;S;R
31943;ZN;1,155;S;R
31943;FAFRE;12,401;S;R
31943;FAPU;2,228;S;R
31943;FAMCIS;5,5270;S;R
31943;FASAT;4,5307;S;R
31943;FATRN;0,0794;S;R
31943;FAPUN3;0,1544;S;R
31943;FAPUN6;2,026;S;R
31943;F18D2CN6;1956,262;S;R
31943;F18D3N3;119,685;S;R
31943;F20D5N3;5,632;S;R
31943;F22D6N3;13,348;S;R
31943;TRP;165,6;S;R
31943;CHOLE;43,16;S;R
31943;STERT;7,52;S;R
31945;ENERC;485,02;S;R
31945;CHOAVL;19,539;S;R
31945;FAT;2,776;S;R
31945;PROT;2,62;S;R
31945;ALC;0;S;R
31945;FIBC;0,359;S;R
31945;OA;0,210;S;R
31945;SUGOH;0;S;R
31945;STARCH;6,02;S;R
31945;SUGAR;13,523;S;R
31945;FRUS;0,159;S;R
31945;GALS;0;S;R
31945;GLUS;0,159;S;R
31945;LACS;3,641;S;R
31945;MALS;0;S;R
31945;SUCS;9,565;S;R
31945;PSACNCS;0,07;S;R
31945;FIBINS;0,29;S;R
31945;FOL;5,76;S;R
31945;NIAEQ;0,847;S;R
31945;NIA;0,208;S;R
31945;VITPYRID;0,05;S;R
31945;RIBF;0,146;S;R
31945;THIA;0,0323;S;R
31945;VITB12;0,28;S;R
31945;VITC;2,97;S;R
31945;VITA;26,142;S;R
31945;CAROTENS;20,0;S;R
31945;VITD;0,032;S;R
31945;VITE;0,114;S;R
31945;VITK;1,307;S;R
31945;CA;88,83;S;R
31945;FE;0,189;S;R
31945;ID;13,62;S;R
31945;K;134,37;S;R
31945;MG;12,544;S;R
31945;NA;222,09;S;R
31945;NACL;565,90;S;R
31945;P;76,3;S;R
31945;SE;3,182;S;R
31945;ZN;0,407;S;R
31945;FAFRE;2,616;S;R
31945;FAPU;0,079;S;R
31945;FAMCIS;0,6381;S;R
31945;FASAT;1,8359;S;R
31945;FATRN;0,0634;S;R
31945;FAPUN3;0,0137;S;R
31945;FAPUN6;0,052;S;R
31945;F18D2CN6;48,294;S;R
31945;F18D3N3;13,705;S;R
31945;F20D5N3;0;S;R
31945;F22D6N3;0;S;R
31945;TRP;38,2;S;R
31945;CHOLE;7,65;S;R
31945;STERT;4,03;S;R
31946;ENERC;395,66;S;R
31946;CHOAVL;17,068;S;R
31946;FAT;1,486;S;R
31946;PROT;2,66;S;R
31946;ALC;0;S;R
31946;FIBC;0,405;S;R
31946;OA;0,153;S;R
31946;SUGOH;0;S;R
31946;STARCH;6,39;S;R
31946;SUGAR;10,676;S;R
31946;FRUS;0,491;S;R
31946;GALS;0;S;R
31946;GLUS;0,556;S;R
31946;LACS;2,836;S;R
31946;MALS;0,01;S;R
31946;SUCS;6,779;S;R
31946;PSACNCS;0,08;S;R
31946;FIBINS;0,32;S;R
31946;FOL;5,33;S;R
31946;NIAEQ;0,699;S;R
31946;NIA;0,197;S;R
31946;VITPYRID;0,04;S;R
31946;RIBF;0,114;S;R
31946;THIA;0,0267;S;R
31946;VITB12;0,19;S;R
31946;VITC;3,10;S;R
31946;VITA;14,387;S;R
31946;CAROTENS;19,1;S;R
31946;VITD;0,027;S;R
31946;VITE;0,110;S;R
31946;VITK;1,060;S;R
31946;CA;78,15;S;R
31946;FE;0,201;S;R
31946;ID;8,87;S;R
31946;K;127,36;S;R
31946;MG;11,063;S;R
31946;NA;219,37;S;R
31946;NACL;558,95;S;R
31946;P;59,2;S;R
31946;SE;2,678;S;R
31946;ZN;0,326;S;R
31946;FAFRE;1,365;S;R
31946;FAPU;0,057;S;R
31946;FAMCIS;0,3439;S;R
31946;FASAT;0,9318;S;R
31946;FATRN;0,0321;S;R
31946;FAPUN3;0,0104;S;R
31946;FAPUN6;0,039;S;R
31946;F18D2CN6;36,476;S;R
31946;F18D3N3;9,820;S;R
31946;F20D5N3;0;S;R
31946;F22D6N3;0,534;S;R
31946;TRP;35,4;S;R
31946;CHOLE;5,87;S;R
31946;STERT;4,40;S;R
31947;ENERC;265,23;S;R
31947;CHOAVL;13,178;S;R
31947;FAT;0,477;S;R
31947;PROT;0,91;S;R
31947;ALC;0;S;R
31947;FIBC;0,842;S;R
31947;OA;0,102;S;R
31947;SUGOH;0;S;R
31947;STARCH;4,81;S;R
31947;SUGAR;8,366;S;R
31947;FRUS;0,476;S;R
31947;GALS;0;S;R
31947;GLUS;0,503;S;R
31947;LACS;0;S;R
31947;MALS;0,02;S;R
31947;SUCS;7,369;S;R
31947;PSACNCS;0,12;S;R
31947;FIBINS;0,43;S;R
31947;FOL;3,85;S;R
31947;NIAEQ;0,310;S;R
31947;NIA;0,085;S;R
31947;VITPYRID;0,01;S;R
31947;RIBF;0,010;S;R
31947;THIA;0,0225;S;R
31947;VITB12;0;S;R
31947;VITC;1,99;S;R
31947;VITA;0,385;S;R
31947;CAROTENS;38,2;S;R
31947;VITD;0;S;R
31947;VITE;0,118;S;R
31947;VITK;0,591;S;R
31947;CA;8,40;S;R
31947;FE;0,351;S;R
31947;ID;1,65;S;R
31947;K;43,80;S;R
31947;MG;10,993;S;R
31947;NA;195,34;S;R
31947;NACL;497,74;S;R
31947;P;32,8;S;R
31947;SE;0,811;S;R
31947;ZN;0,230;S;R
31947;FAFRE;0,424;S;R
31947;FAPU;0,173;S;R
31947;FAMCIS;0,1704;S;R
31947;FASAT;0,0802;S;R
31947;FATRN;0;S;R
31947;FAPUN3;0,0071;S;R
31947;FAPUN6;0,166;S;R
31947;F18D2CN6;165,846;S;R
31947;F18D3N3;7,094;S;R
31947;F20D5N3;0;S;R
31947;F22D6N3;0;S;R
31947;TRP;13,5;S;R
31947;CHOLE;0;S;R
31947;STERT;3,64;S;R
31949;ENERC;392,01;S;R
31949;CHOAVL;13,968;S;R
31949;FAT;2,359;S;R
31949;PROT;3,83;S;R
31949;ALC;0;S;R
31949;FIBC;0;S;R
31949;OA;0,170;S;R
31949;SUGOH;0;S;R
31949;STARCH;2,58;S;R
31949;SUGAR;11,388;S;R
31949;FRUS;0,134;S;R
31949;GALS;1,852;S;R
31949;GLUS;2,002;S;R
31949;LACS;1,019;S;R
31949;MALS;0;S;R
31949;SUCS;6,380;S;R
31949;PSACNCS;0;S;R
31949;FIBINS;0;S;R
31949;FOL;4,25;S;R
31949;NIAEQ;0,838;S;R
31949;NIA;0,095;S;R
31949;VITPYRID;0,05;S;R
31949;RIBF;0,182;S;R
31949;THIA;0,0324;S;R
31949;VITB12;0,37;S;R
31949;VITC;1,11;S;R
31949;VITA;19,693;S;R
31949;CAROTENS;14,4;S;R
31949;VITD;0,010;S;R
31949;VITE;0,043;S;R
31949;VITK;0,562;S;R
31949;CA;119,13;S;R
31949;FE;0,073;S;R
31949;ID;14,73;S;R
31949;K;155,69;S;R
31949;MG;12,567;S;R
31949;NA;248,83;S;R
31949;NACL;634,02;S;R
31949;P;88,1;S;R
31949;SE;2,603;S;R
31949;ZN;0,418;S;R
31949;FAFRE;2,213;S;R
31949;FAPU;0,071;S;R
31949;FAMCIS;0,5503;S;R
31949;FASAT;1,5333;S;R
31949;FATRN;0,0586;S;R
31949;FAPUN3;0,0100;S;R
31949;FAPUN6;0,038;S;R
31949;F18D2CN6;31,972;S;R
31949;F18D3N3;9,985;S;R
31949;F20D5N3;0;S;R
31949;F22D6N3;0;S;R
31949;TRP;44,5;S;R
31949;CHOLE;5,82;S;R
31949;STERT;0,12;S;R
31950;ENERC;428,30;S;R
31950;CHOAVL;13,859;S;R
31950;FAT;3,408;S;R
31950;PROT;3,60;S;R
31950;ALC;0;S;R
31950;FIBC;0,381;S;R
31950;OA;0,174;S;R
31950;SUGOH;0;S;R
31950;STARCH;1,85;S;R
31950;SUGAR;12,007;S;R
31950;FRUS;0;S;R
31950;GALS;1,865;S;R
31950;GLUS;1,865;S;R
31950;LACS;1,635;S;R
31950;MALS;0;S;R
31950;SUCS;6,644;S;R
31950;PSACNCS;0,10;S;R
31950;FIBINS;0,29;S;R
31950;FOL;5,19;S;R
31950;NIAEQ;1,034;S;R
31950;NIA;0,132;S;R
31950;VITPYRID;0,05;S;R
31950;RIBF;0,211;S;R
31950;THIA;0,0368;S;R
31950;VITB12;0,39;S;R
31950;VITC;1,17;S;R
31950;VITA;1,828;S;R
31950;CAROTENS;4,2;S;R
31950;VITD;0,000;S;R
31950;VITE;0,517;S;R
31950;VITK;4,125;S;R
31950;CA;136,59;S;R
31950;FE;0,205;S;R
31950;ID;16,60;S;R
31950;K;218,16;S;R
31950;MG;19,742;S;R
31950;NA;50,77;S;R
31950;NACL;129,37;S;R
31950;P;108,1;S;R
31950;SE;2,834;S;R
31950;ZN;0,563;S;R
31950;FAFRE;3,187;S;R
31950;FAPU;0,912;S;R
31950;FAMCIS;1,7561;S;R
31950;FASAT;0,5168;S;R
31950;FATRN;0,0019;S;R
31950;FAPUN3;0,2952;S;R
31950;FAPUN6;0,615;S;R
31950;F18D2CN6;614,226;S;R
31950;F18D3N3;295,242;S;R
31950;F20D5N3;0;S;R
31950;F22D6N3;0;S;R
31950;TRP;54,1;S;R
31950;CHOLE;1,40;S;R
31950;STERT;20,94;S;R
31951;ENERC;367,61;S;R
31951;CHOAVL;13,559;S;R
31951;FAT;2,058;S;R
31951;PROT;3,45;S;R
31951;ALC;0;S;R
31951;FIBC;0;S;R
31951;OA;0,176;S;R
31951;SUGOH;0;S;R
31951;STARCH;0;S;R
31951;SUGAR;13,559;S;R
31951;FRUS;0,301;S;R
31951;GALS;0;S;R
31951;GLUS;0,364;S;R
31951;LACS;7,885;S;R
31951;MALS;0,01;S;R
31951;SUCS;4,995;S;R
31951;PSACNCS;0;S;R
31951;FIBINS;0;S;R
31951;FOL;5,21;S;R
31951;NIAEQ;1,009;S;R
31951;NIA;0,136;S;R
31951;VITPYRID;0,07;S;R
31951;RIBF;0,282;S;R
31951;THIA;0,0543;S;R
31951;VITB12;0,47;S;R
31951;VITC;1,23;S;R
31951;VITA;21,547;S;R
31951;CAROTENS;10,4;S;R
31951;VITD;0,035;S;R
31951;VITE;0,039;S;R
31951;VITK;0,499;S;R
31951;CA;151,02;S;R
31951;FE;0,088;S;R
31951;ID;20,22;S;R
31951;K;228,74;S;R
31951;MG;16,964;S;R
31951;NA;42,65;S;R
31951;NACL;108,66;S;R
31951;P;120,0;S;R
31951;SE;3,092;S;R
31951;ZN;0,458;S;R
31951;FAFRE;1,985;S;R
31951;FAPU;0,048;S;R
31951;FAMCIS;0,4862;S;R
31951;FASAT;1,4122;S;R
31951;FATRN;0,0386;S;R
31951;FAPUN3;0,0073;S;R
31951;FAPUN6;0,030;S;R
31951;F18D2CN6;28,422;S;R
31951;F18D3N3;7,257;S;R
31951;F20D5N3;0;S;R
31951;F22D6N3;0;S;R
31951;TRP;52,3;S;R
31951;CHOLE;7,35;S;R
31951;STERT;0;S;R
31952;ENERC;329,60;S;R
31952;CHOAVL;12,169;S;R
31952;FAT;1,497;S;R
31952;PROT;3,82;S;R
31952;ALC;0;S;R
31952;FIBC;0;S;R
31952;OA;0,180;S;R
31952;SUGOH;0;S;R
31952;STARCH;0;S;R
31952;SUGAR;12,169;S;R
31952;FRUS;0,301;S;R
31952;GALS;0;S;R
31952;GLUS;0,364;S;R
31952;LACS;8,494;S;R
31952;MALS;0,01;S;R
31952;SUCS;2,997;S;R
31952;PSACNCS;0;S;R
31952;FIBINS;0;S;R
31952;FOL;5,72;S;R
31952;NIAEQ;1,122;S;R
31952;NIA;0,146;S;R
31952;VITPYRID;0,08;S;R
31952;RIBF;0,306;S;R
31952;THIA;0,0583;S;R
31952;VITB12;0,51;S;R
31952;VITC;1,31;S;R
31952;VITA;16,750;S;R
31952;CAROTENS;8,6;S;R
31952;VITD;0,032;S;R
31952;VITE;0,029;S;R
31952;VITK;0,325;S;R
31952;CA;166,69;S;R
31952;FE;0,092;S;R
31952;ID;21,95;S;R
31952;K;248,31;S;R
31952;MG;18,412;S;R
31952;NA;48,88;S;R
31952;NACL;124,55;S;R
31952;P;131,3;S;R
31952;SE;3,327;S;R
31952;ZN;0,512;S;R
31952;FAFRE;1,453;S;R
31952;FAPU;0,035;S;R
31952;FAMCIS;0,3587;S;R
31952;FASAT;1,0382;S;R
31952;FATRN;0,0216;S;R
31952;FAPUN3;0,0051;S;R
31952;FAPUN6;0,022;S;R
31952;F18D2CN6;21,366;S;R
31952;F18D3N3;5,134;S;R
31952;F20D5N3;0;S;R
31952;F22D6N3;0;S;R
31952;TRP;58,5;S;R
31952;CHOLE;6,45;S;R
31952;STERT;0;S;R
31953;ENERC;370,86;S;R
31953;CHOAVL;16,685;S;R
31953;FAT;0,900;S;R
31953;PROT;2,87;S;R
31953;ALC;0;S;R
31953;FIBC;0,355;S;R
31953;OA;0,172;S;R
31953;SUGOH;0;S;R
31953;STARCH;2,62;S;R
31953;SUGAR;14,063;S;R
31953;FRUS;0,001;S;R
31953;GALS;1,010;S;R
31953;GLUS;1,017;S;R
31953;LACS;2,540;S;R
31953;MALS;0,00;S;R
31953;SUCS;9,494;S;R
31953;PSACNCS;0,09;S;R
31953;FIBINS;0,26;S;R
31953;FOL;4,55;S;R
31953;NIAEQ;0,821;S;R
31953;NIA;0,114;S;R
31953;VITPYRID;0,05;S;R
31953;RIBF;0,174;S;R
31953;THIA;0,0322;S;R
31953;VITB12;0,36;S;R
31953;VITC;1,03;S;R
31953;VITA;7,246;S;R
31953;CAROTENS;5,4;S;R
31953;VITD;0,014;S;R
31953;VITE;0,014;S;R
31953;VITK;0,187;S;R
31953;CA;109,10;S;R
31953;FE;0,183;S;R
31953;ID;15,47;S;R
31953;K;182,92;S;R
31953;MG;16,567;S;R
31953;NA;42,76;S;R
31953;NACL;108,96;S;R
31953;P;89,9;S;R
31953;SE;2,491;S;R
31953;ZN;0,447;S;R
31953;FAFRE;0,811;S;R
31953;FAPU;0,022;S;R
31953;FAMCIS;0,2156;S;R
31953;FASAT;0,5648;S;R
31953;FATRN;0,0086;S;R
31953;FAPUN3;0,0026;S;R
31953;FAPUN6;0,016;S;R
31953;F18D2CN6;16,130;S;R
31953;F18D3N3;2,652;S;R
31953;F20D5N3;0;S;R
31953;F22D6N3;0;S;R
31953;TRP;42,3;S;R
31953;CHOLE;3,04;S;R
31953;STERT;1,20;S;R
31954;ENERC;363,74;S;R
31954;CHOAVL;16,601;S;R
31954;FAT;0,900;S;R
31954;PROT;2,69;S;R
31954;ALC;0;S;R
31954;FIBC;0,021;S;R
31954;OA;0,174;S;R
31954;SUGOH;0;S;R
31954;STARCH;2,50;S;R
31954;SUGAR;14,100;S;R
31954;FRUS;0,001;S;R
31954;GALS;0,660;S;R
31954;GLUS;0,668;S;R
31954;LACS;3,276;S;R
31954;MALS;0,00;S;R
31954;SUCS;9,494;S;R
31954;PSACNCS;0,01;S;R
31954;FIBINS;0,01;S;R
31954;FOL;4,17;S;R
31954;NIAEQ;0,763;S;R
31954;NIA;0,093;S;R
31954;VITPYRID;0,05;S;R
31954;RIBF;0,173;S;R
31954;THIA;0,0326;S;R
31954;VITB12;0,36;S;R
31954;VITC;1,02;S;R
31954;VITA;10,013;S;R
31954;CAROTENS;5,9;S;R
31954;VITD;0,020;S;R
31954;VITE;0,017;S;R
31954;VITK;0,191;S;R
31954;CA;109,11;S;R
31954;FE;0,064;S;R
31954;ID;16,17;S;R
31954;K;144,60;S;R
31954;MG;10,810;S;R
31954;NA;42,10;S;R
31954;NACL;107,27;S;R
31954;P;83,6;S;R
31954;SE;2,510;S;R
31954;ZN;0,373;S;R
31954;FAFRE;0,867;S;R
31954;FAPU;0,021;S;R
31954;FAMCIS;0,2129;S;R
31954;FASAT;0,6217;S;R
31954;FATRN;0,0120;S;R
31954;FAPUN3;0,0031;S;R
31954;FAPUN6;0,013;S;R
31954;F18D2CN6;13,431;S;R
31954;F18D3N3;3,092;S;R
31954;F20D5N3;0;S;R
31954;F22D6N3;0;S;R
31954;TRP;40,1;S;R
31954;CHOLE;3,97;S;R
31954;STERT;0,06;S;R
31955;ENERC;501,66;S;R
31955;CHOAVL;9,550;S;R
31955;FAT;6,667;S;R
31955;PROT;4,97;S;R
31955;ALC;0;S;R
31955;FIBC;0,520;S;R
31955;OA;0,307;S;R
31955;SUGOH;0;S;R
31955;STARCH;7,75;S;R
31955;SUGAR;1,802;S;R
31955;FRUS;0,156;S;R
31955;GALS;0;S;R
31955;GLUS;0,165;S;R
31955;LACS;1,481;S;R
31955;MALS;0;S;R
31955;SUCS;0;S;R
31955;PSACNCS;0,21;S;R
31955;FIBINS;0,52;S;R
31955;FOL;12,57;S;R
31955;NIAEQ;1,694;S;R
31955;NIA;1,026;S;R
31955;VITPYRID;0,13;S;R
31955;RIBF;0,103;S;R
31955;THIA;0,1007;S;R
31955;VITB12;0,26;S;R
31955;VITC;3,50;S;R
31955;VITA;10,455;S;R
31955;CAROTENS;58,5;S;R
31955;VITD;0,115;S;R
31955;VITE;0,595;S;R
31955;VITK;4,744;S;R
31955;CA;46,67;S;R
31955;FE;0,593;S;R
31955;ID;6,79;S;R
31955;K;284,14;S;R
31955;MG;20,170;S;R
31955;NA;311,10;S;R
31955;NACL;792,68;S;R
31955;P;80,5;S;R
31955;SE;4,692;S;R
31955;ZN;0,857;S;R
31955;FAFRE;6,343;S;R
31955;FAPU;0,850;S;R
31955;FAMCIS;2,5598;S;R
31955;FASAT;2,8081;S;R
31955;FATRN;0,1171;S;R
31955;FAPUN3;0,1732;S;R
31955;FAPUN6;0,667;S;R
31955;F18D2CN6;651,040;S;R
31955;F18D3N3;168,772;S;R
31955;F20D5N3;0,682;S;R
31955;F22D6N3;3,784;S;R
31955;TRP;62,5;S;R
31955;CHOLE;21,01;S;R
31955;STERT;21,72;S;R
31956;ENERC;254,26;S;R
31956;CHOAVL;4,865;S;R
31956;FAT;0,354;S;R
31956;PROT;8,42;S;R
31956;ALC;0;S;R
31956;FIBC;0,315;S;R
31956;OA;0,988;S;R
31956;SUGOH;0;S;R
31956;STARCH;1,82;S;R
31956;SUGAR;3,048;S;R
31956;FRUS;0,279;S;R
31956;GALS;0,135;S;R
31956;GLUS;0,414;S;R
31956;LACS;2,130;S;R
31956;MALS;0;S;R
31956;SUCS;0,090;S;R
31956;PSACNCS;0,10;S;R
31956;FIBINS;0,22;S;R
31956;FOL;13,22;S;R
31956;NIAEQ;2,047;S;R
31956;NIA;0,116;S;R
31956;VITPYRID;0,04;S;R
31956;RIBF;0,176;S;R
31956;THIA;0,0378;S;R
31956;VITB12;0,43;S;R
31956;VITC;4,73;S;R
31956;VITA;1,317;S;R
31956;CAROTENS;17,7;S;R
31956;VITD;0,030;S;R
31956;VITE;0,114;S;R
31956;VITK;1,029;S;R
31956;CA;92,96;S;R
31956;FE;0,124;S;R
31956;ID;12,89;S;R
31956;K;149,80;S;R
31956;MG;10,820;S;R
31956;NA;72,21;S;R
31956;NACL;184,00;S;R
31956;P;135,3;S;R
31956;SE;2,892;S;R
31956;ZN;0,438;S;R
31956;FAFRE;0,164;S;R
31956;FAPU;0,024;S;R
31956;FAMCIS;0,0414;S;R
31956;FASAT;0,0951;S;R
31956;FATRN;0,0043;S;R
31956;FAPUN3;0,0073;S;R
31956;FAPUN6;0,016;S;R
31956;F18D2CN6;11,275;S;R
31956;F18D3N3;7,296;S;R
31956;F20D5N3;0;S;R
31956;F22D6N3;0;S;R
31956;TRP;115,6;S;R
31956;CHOLE;4,50;S;R
31956;STERT;1,96;S;R
31957;ENERC;803,42;S;R
31957;CHOAVL;9,265;S;R
31957;FAT;10,067;S;R
31957;PROT;15,81;S;R
31957;ALC;0;S;R
31957;FIBC;0,587;S;R
31957;OA;0;S;R
31957;SUGOH;0;S;R
31957;STARCH;8,16;S;R
31957;SUGAR;1,109;S;R
31957;FRUS;0,008;S;R
31957;GALS;0;S;R
31957;GLUS;1,030;S;R
31957;LACS;0;S;R
31957;MALS;0,05;S;R
31957;SUCS;0,021;S;R
31957;PSACNCS;0,24;S;R
31957;FIBINS;0,35;S;R
31957;FOL;14,33;S;R
31957;NIAEQ;4,746;S;R
31957;NIA;2,881;S;R
31957;VITPYRID;0,19;S;R
31957;RIBF;0,159;S;R
31957;THIA;0,2199;S;R
31957;VITB12;0,85;S;R
31957;VITC;0,09;S;R
31957;VITA;7,963;S;R
31957;CAROTENS;1,3;S;R
31957;VITD;0,211;S;R
31957;VITE;0,324;S;R
